====================
Attribute Shard
====================
item_name: Attribute Shard                    |price: 650000.0                           |uuid: 7632d98432c34660b7021f2f27d05137   |attributes_found: [('Lifeline', 'I', 1)]             |
item_name: Fervor Boots                       |price: 1125000.0                          |uuid: 08c2baf371074ceb84333d5c482b6f30   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Hollow Boots                       |price: 1125000.0                          |uuid: dfa650647153411f9715bf2e338af48f   |attributes_found: [('Mana Pool', 'V', 5)]            |
item_name: Ancient Crimson Boots              |price: 1149999.5                          |uuid: 69e8c5d96f5648888da9d1de886c30ea   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Aurora Boots                       |price: 1187500.0                          |uuid: 1910219dad904e77a5e3d520e5590747   |attributes_found: [('Mana Pool', 'V', 5)]            |
item_name: Crimson Boots                      |price: 1195000.0                          |uuid: 8d7802a5f26744ffa6e106b3d81965cd   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Aurora Boots                       |price: 1200000.0                          |uuid: 5a2736e4c03d423a8ba94f55941b95e7   |attributes_found: [('Mana Pool', 'I', 1)]            |
item_name: Crimson Boots                      |price: 1200000.0                          |uuid: 302c5bef4a484def81f35af8c3e2c0d0   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Aurora Boots                       |price: 1248750.0                          |uuid: c6021f79b44b4936830a1ca5f8ad3bc2   |attributes_found: [('Mana Pool', 'IV', 4)]           |
item_name: Terror Boots                       |price: 1250000.0                          |uuid: eb12559e4a494b739160badb4fcd54df   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Terror Boots                       |price: 1250000.0                          |uuid: ae3074fa8c384fb0a0bcfb90f050132d   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Crimson Boots                      |price: 1250000.0                          |uuid: 42b67d687cdf449689ea54adeee03469   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Crimson Boots                      |price: 1250000.0                          |uuid: 2ecd9a28c3f94ce8b50bb107d79f8467   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Terror Boots                       |price: 1250000.0                          |uuid: 0bae089ecacd44e499ee0d4568bf4ccd   |attributes_found: [('Mana Pool', 'IV', 4)]           |
item_name: Crimson Boots                      |price: 1250000.0                          |uuid: 322b92c151304d47849f686512381bf6   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Hollow Boots                       |price: 1250000.0                          |uuid: 945149cf0aa54a96ba0c546d538479c0   |attributes_found: [('Mana Pool', 'V', 5)]            |
item_name: Aurora Boots                       |price: 1375000.0                          |uuid: 81152768530f4e609a07a6492cb18099   |attributes_found: [('Mana Pool', 'V', 5)]            |
item_name: Crimson Boots                      |price: 1400000.0                          |uuid: 1582d35e0fb84652b4b72ba256cdd645   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Terror Boots                       |price: 1495000.0                          |uuid: a78fcc967316417cac818d9442614fbe   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Crimson Boots                      |price: 1500000.0                          |uuid: 8ab9d73c7cfa44aaa928b06cde1d8311   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Hollow Boots                       |price: 1500000.0                          |uuid: 73dc5bab2fa1470a9c4bb92362a3b356   |attributes_found: [('Mana Pool', 'I', 1)]            |
item_name: Crimson Boots                      |price: 1625000.0                          |uuid: e1afe2b293c64769ae75615ea1cbbe12   |attributes_found: [('Mana Pool', 'IV', 4)]           |
item_name: Fervor Boots                       |price: 1700000.0                          |uuid: a44c12c0619f4e94beaaa1b50dfa8be0   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Fervor Boots                       |price: 1700000.0                          |uuid: 39cfcfe555a84ef6b8740308e0f037e9   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Terror Boots                       |price: 1725000.0                          |uuid: 0d3f54d2478e4072b45083cca189aaaa   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Crimson Boots                      |price: 1725000.0                          |uuid: ec9c1647469a47a3a3a1b20ca233b31f   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Crimson Boots                      |price: 1750000.0                          |uuid: c36bf0202d2849ebbf0089373213972d   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Aurora Boots                       |price: 1750000.0                          |uuid: 81e09814b6004af58b24fd68c3993b3d   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Fervor Boots                       |price: 1999999.0                          |uuid: c0f9e01d05164f69a9e3ddcdd8e96b32   |attributes_found: [('Mana Pool', 'I', 1)]            |
item_name: Terror Boots                       |price: 2000000.0                          |uuid: 08e14e40000343a5b7e0366cdfee93e2   |attributes_found: [('Mana Pool', 'I', 1)]            |
item_name: Crimson Boots                      |price: 2000000.0                          |uuid: b15240dd5451438c9391e67bb527c3f6   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Fervor Boots                       |price: 2000000.0                          |uuid: a876f517dc824e2f8c3fc2280b05134b   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Hollow Boots                       |price: 2000000.0                          |uuid: ff62341214524f6ab49544c4a18ea010   |attributes_found: [('Mana Pool', 'IV', 4)]           |
item_name: Hollow Boots                       |price: 2062500.0                          |uuid: 5dddb0455a314878b56e8ec19aeff6a6   |attributes_found: [('Mana Pool', 'IV', 4)]           |
item_name: Aurora Boots                       |price: 2125000.0                          |uuid: 3dd806ecab2f495e98b58cdd18a2dfe4   |attributes_found: [('Mana Pool', 'IV', 4)]           |
item_name: Hollow Boots                       |price: 2150000.0                          |uuid: 99f6f86e559b4c1cb1cc10f49a164316   |attributes_found: [('Mana Pool', 'I', 1)]            |
item_name: Necrotic Aurora Boots              |price: 2250000.0                          |uuid: 5f08bc03d0094fa69fc72e1b5ddb520d   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Crimson Boots                      |price: 2250000.0                          |uuid: cbb5dccdab92446a85f7598f49a0b1e9   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Aurora Boots                       |price: 2250000.0                          |uuid: 15dacf5a12a04294901fd8e7e0391f41   |attributes_found: [('Mana Pool', 'IV', 4)]           |
item_name: Ancient Crimson Boots              |price: 2299999.0                          |uuid: 2a83efd38a904a8ca77ebc526bb55b7a   |attributes_found: [('Mana Pool', 'I', 1)]            |
item_name: Aurora Boots                       |price: 2375000.0                          |uuid: 36e4ac87c0404c9b8a17971ffc0dff57   |attributes_found: [('Mana Pool', 'IV', 4)]           |
item_name: Terror Boots                       |price: 2390000.0                          |uuid: ca6f7f0198a249b3bae7c09af102f87c   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Aurora Boots                       |price: 2400000.0                          |uuid: ca476e6daef043989539de67cdbe03b0   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Aurora Boots                       |price: 2425000.0                          |uuid: 6611f36af7bf4710a953b6911231f963   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Terror Boots                       |price: 2445000.0                          |uuid: ccd266552d8f411a858aecf74eaa21a1   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Hollow Boots                       |price: 2500000.0                          |uuid: 3f9bb3dceeae46a2ae80f9b924f023bf   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Necrotic Aurora Boots              |price: 2500000.0                          |uuid: a1ed799b42b948208c94e1d77dce6391   |attributes_found: [('Mana Pool', 'IV', 4)]           |
item_name: Terror Boots                       |price: 2500000.0                          |uuid: 479494fc6059475eb9498392c533016c   |attributes_found: [('Mana Pool', 'IV', 4)]           |
item_name: Terror Boots                       |price: 2500000.0                          |uuid: c310451b32864e858b4c31ca3d87ef74   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Fervor Boots                       |price: 2500000.0                          |uuid: e45c4b87544d4a65acf0aa5905ea651a   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Crimson Boots                      |price: 2500000.0                          |uuid: 33767eb7510f4eefabc7fedd5188615a   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Aurora Boots                       |price: 2500000.0                          |uuid: 98d0b760717043eb8c66bc996fc3b772   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Aurora Boots                       |price: 2500000.0                          |uuid: bf5c8d3b32934efaa7f76b900dfd023e   |attributes_found: [('Mana Pool', 'IV', 4)]           |
item_name: Aurora Boots                       |price: 2500000.0                          |uuid: 09b3fe5b923d466cbdc5009d7021bf70   |attributes_found: [('Mana Pool', 'IV', 4)]           |
item_name: Aurora Boots                       |price: 2562500.0                          |uuid: 20b99b2939aa4f39a9707fff05c7040f   |attributes_found: [('Mana Pool', 'V', 5)]            |
item_name: Terror Boots                       |price: 2750000.0                          |uuid: 2eb5ded202b84f428f05af2280c268bc   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Aurora Boots                       |price: 2750000.0                          |uuid: 30f411ca7f00489ba1fe17be5c89027c   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Crimson Boots                      |price: 2750000.0                          |uuid: 394a57d011bc4ef88870c620183d6e36   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Aurora Boots                       |price: 2997500.0                          |uuid: 627675cd503940acbbdd871102b7b06c   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Aurora Boots                       |price: 3000000.0                          |uuid: 2414e53ade56407badd5722c398a7161   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Crimson Boots                      |price: 3000000.0                          |uuid: aa347d230f9b4151bc45eb0a4158a761   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Aurora Boots                       |price: 3000000.0                          |uuid: d9901d06681b422bbfd5d9b340f250bf   |attributes_found: [('Mana Pool', 'I', 1)]            |
item_name: Aurora Boots                       |price: 3000000.0                          |uuid: bfdb3cfa03f34b7b84459a160589dc37   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Hollow Boots                       |price: 3125000.0                          |uuid: c55e6c70bcd449738564622f71badb48   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Aurora Boots                       |price: 3125000.0                          |uuid: d7150735fdcb4d8eaa4ec670f16e53ed   |attributes_found: [('Mana Pool', 'V', 5)]            |
